What's Eating Gilbert Grape;;89;;90;;PG-13;;Gilbert Grape (Johnny Depp) is a small-town young man with a lot of responsibility. Chief among his concerns are his mother (Darlene Cates), who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie (Leonardo DiCaprio), who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver (Mary Steenburgen), Gilbert finally has his life shaken up by the free-spirited Becky (Juliette Lewis).;;Drama,Comedy;;Lasse Hallström;;1993;;Johnny Depp,Juliette Lewis,Mary Steenburgen,Leonardo DiCaprio,Darlene Cates,Laura Harrington,Mary Kate Schellhardt,Kevin Tighe,John C. Reilly,Crispin Glover,Penelope Branning;;https://www.rottentomatoes.com/m/whats_eating_gilbert_grape
The Firm;;64;;75;;R;;A young lawyer joins a small but prestigious law firm only to find out that most of their clients are on the wrong side of the law. The company is helping to launder mob money, get clients off charges and even murder partners who threaten to blow their cover, but when the FBI come calling to gather evidence on the lawyer's colleagues, he is caught between a rock and a hard place, juggling his life and his liberty.;;Drama,Mystery & thriller;;Sydney Pollack;;1993;;Tom Cruise,Jeanne Tripplehorn,Gene Hackman,Holly Hunter,Ed Harris,Hal Holbrook,Terry Kinney,Wilford Brimley,David Strathairn,Gary Busey,Steven Hill,Tobin Bell,Barbara Garrick,Jerry Hardin,Paul Calderone,Jerry Weintraub,Karina Lombard,John Beal,Sullivan Walker;;https://www.rottentomatoes.com/m/1044522-firm
The Nightmare Before Christmas;;91;;95;;PG;;The film follows the misadventures of Jack Skellington, Halloweentown's beloved pumpkin king, who has become bored with the same annual routine of frightening people in the "real world." When Jack accidentally stumbles on Christmastown, all bright colors and warm spirits, he gets a new lease on life -- he plots to bring Christmas under his control by kidnapping Santa Claus and taking over the role. But Jack soon discovers even the best-laid plans of mice and skeleton men can go seriously awry.;;Animation,Kids & family,Fantasy,Comedy,Other;;Henry Selick;;1993;;Danny Elfman,Chris Sarandon,Catherine O'Hara,William Hickey,Glenn Shadix,Paul Reubens,Ken Page,Edward Ivory;;https://www.rottentomatoes.com/m/nightmare_before_christmas
Wayne's World 2;;63;;61;;PG-13;;After Wayne Campbell (Mike Myers) has a dream in which Jim Morrison tells him to put on a rock concert, he and fellow late-night TV star Garth Algar (Dana Carvey) try their hand at promoting. Several musical acts show little interest, leaving the pair uncertain about their ability to put on a successful show. Meanwhile, Cassandra (Tia Carrere), Wayne's rockstar girlfriend, has a new manager (Christopher Walken) who is trying to steal her away, and Wayne's antics only make things worse.;;Comedy;;Stephen Surjik;;1993;;Mike Myers,Dana Carvey,Christopher Walken,Tia Carrere,Kim Basinger,Ralph Brown,Ed O'Neill,Harry Shearer,James Hong,Chris Farley,Michael A. Nickles,Larry Sellers,Olivia d'Abo,Kevin Pollak,Drew Barrymore,Aerosmith;;https://www.rottentomatoes.com/m/waynes_world_2
The Piano;;86;;91;;R;;After a long voyage from Scotland, pianist Ada McGrath (Holly Hunter) and her young daughter, Flora (Anna Paquin), are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart (Sam Neill). Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines (Harvey Keitel), leading to tense, life-altering conflicts.;;Drama;;Jane Campion;;1993;;Holly Hunter,Harvey Keitel,Sam Neill,Anna Paquin,Kerry Walker,Geneviève Lemon,Tungia Baker,Ian Mune,Pete Smith,Bruce Allpress,Cliff Curtis;;https://www.rottentomatoes.com/m/piano
Orlando;;82;;83;;PG-13;;In 1600, nobleman Orlando (Tilda Swinton) inherits his parents' house, thanks to Queen Elizabeth I (Quentin Crisp), who commands the young man to never change. After a disastrous affair with Russian princess Sasha (Charlotte Valandrey), Orlando looks for solace in the arts before being appointed ambassador to Constantinople in 1700, where war is raging. One morning, Orlando is shocked to wake up as a woman and returns home, struggling as a female to retain her property as the centuries roll by.;;Fantasy,Drama,History,Lgbtq+;;Sally Potter;;1993;;Tilda Swinton,Billy Zane,Lothaire Bluteau,John Wood,Charlotte Valandrey,Heathcote Williams,Quentin Crisp,Peter Eyre,Thom Hoffman,Jimmy Somerville,Dudley Sutton,Elaine Banham,John Bott,Sarah Crowden;;https://www.rottentomatoes.com/m/orlando
Addams Family Values;;63;;77;;PG-13;;The members of the odd Addams Family are up to more macabre antics in this sequel. This time around, Gomez Addams (Raul Julia) and his wife, Morticia (Anjelica Huston), are celebrating the arrival of a baby boy. But siblings Wednesday (Christina Ricci) and Pugsley (Jimmy Workman) are none too happy about the new addition, and try their best to eliminate the infant. When nanny Debbie Jelinsky (Joan Cusack) appears to keep the kids in line, her presence leads to an unexpected treacherous twist.;;Comedy;;Barry Sonnenfeld;;1993;;Anjelica Huston,Raul Julia,Christopher Lloyd,Joan Cusack,Christina Ricci,Carol Kane,Jimmy Workman,Carel Struycken,Dana Ivey,Peter MacNicol,Christine Baranski,Mercedes McNab,Peter Graves,Kaitlyn Hooper,David Krumholtz,Christopher Hart,Kristen Hooper;;https://www.rottentomatoes.com/m/addams_family_values
Rising Sun;;40;;33;;R;;When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Conner (Sean Connery) and Web Smith (Wesley Snipes) are called in to investigate. Although Conner has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well.;;Mystery & thriller;;Philip Kaufman;;1993;;Sean Connery,Wesley Snipes,Harvey Keitel,Cary-Hiroyuki Tagawa,Kevin Anderson,Mako,Ray Wise,Stan Egi,Stan Shaw,Tia Carrere,Steve Buscemi,Tatjana Patitz,Clyde Kusatsu;;https://www.rottentomatoes.com/m/rising_sun
In the Name of the Father;;95;;94;;R;;Unemployed young Irishman Gerry Conlon (Daniel Day-Lewis) gets by as a petty thief in 1970s Belfast. When local IRA leaders get fed up with him, he flees to England and meets up with his friend Paul Hill (John Lynch). On the same night that the IRA bombs a nearby pub, the friends get kicked out of their communal digs and are forced to sleep in a park. He returns to Belfast, but is arrested as the prime suspect in the bombing and imprisoned, where he spends 15 years trying to clear his name.;;Drama,Crime,Biography;;Jim Sheridan;;1993;;Daniel Day-Lewis,Pete Postlethwaite,Emma Thompson,John Lynch,Corin Redgrave,Beatie Edney,Daniel Massey,Alison Crosbie;;https://www.rottentomatoes.com/m/in_the_name_of_the_father
Benny &amp; Joon;;85;;76;;PG;;Benny (Aidan Quinn), who cares for his mentally disturbed sister, Joon (Mary Stuart Masterson), also welcomes the eccentric Sam (Johnny Depp) into his home at Joon's request. Sam entertains Joon while he dreams of a job at the video store. Once Benny realizes Joon and Sam have started a relationship, he kicks Sam out of the house. This leads to an altercation between brother and sister. Joon runs away with Sam, who soon realizes that she may need more support than he alone can provide.;;Comedy,Romance;;Jeremiah S. Chechik;;1993;;Johnny Depp,Mary Stuart Masterson,Aidan Quinn,Julianne Moore,Oliver Platt,CCH Pounder,Dan Hedaya,Joe Grifasi,William H. Macy,Eileen Ryan;;https://www.rottentomatoes.com/m/benny_and_joon
Mrs. Doubtfire;;77;;72;;PG;;Troubled that he has little access to his children, divorced Daniel Hillard (Robin Williams) hatches an elaborate plan. With help from his creative brother Frank (Harvey Fierstein), he dresses as an older British woman and convinces his ex-wife, Miranda (Sally Field), to hire him as a nanny. "Mrs. Doubtfire" wins over the children and helps Daniel become a better parent -- but when both Daniel and his nanny persona must meet different parties at the same restaurant, his secrets may be exposed.;;Comedy,Kids & family;;Chris Columbus;;1993;;Robin Williams,Sally Field,Pierce Brosnan,Harvey Fierstein,Polly Holliday,Lisa Jakub,Matthew Lawrence,Mara Wilson,Robert Prosky,Anne Haney,Scott Capurro;;https://www.rottentomatoes.com/m/mrs_doubtfire
Ace Ventura: Pet Detective;;57;;49;;PG-13;;When the dolphin mascot of Miami's NFL team is abducted, Ace Ventura (Jim Carrey), a zany private investigator who specializes in finding missing animals, looks into the case. Soon Miami Dolphins players are kidnapped too, including star player Dan Marino (Dan Marino), making Ace's sleuth work even more pressing. Working with Dolphins representative Melissa Robinson (Courteney Cox), Ace closes in on the culprits, but not before many ridiculous misadventures.;;Comedy;;Tom Shadyac;;1993;;Jim Carrey,Courteney Cox,Sean Young,Tone Loc,Dan Marino,Noble Willingham,Troy Evans,Randall "Tex" Cobb,Raynor Scheine,Udo Kier;;https://www.rottentomatoes.com/m/ace_ventura_pet_detective
Much Ado About Nothing;;86;;90;;PG-13;;In this Shakespearean farce, Hero (Kate Beckinsale) and her groom-to-be, Claudio (Robert Sean Leonard), team up with Claudio's commanding officer, Don Pedro (Denzel Washington), the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick (Kenneth Branagh) and Beatrice (Emma Thompson) -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John (Keanu Reeves) plots to ruin the wedding.;;Comedy;;Kenneth Branagh;;1993;;Kenneth Branagh,Emma Thompson,Denzel Washington,Keanu Reeves,Michael Keaton,Robert Sean Leonard,Richard Briers,Kate Beckinsale,Gerard Horan,Richard Clifford,Brian Blessed,Patrick Doyle,Jimmy Yuill,Imelda Staunton,Phyllida Law,Ben Elton,Edward Jewesbury,Andy Hockley,Chris Barnes,Conrad Nelson;;https://www.rottentomatoes.com/m/1045992-much_ado_about_nothing
True Romance;;93;;93;;R;;A comic-book nerd and Elvis fanatic Clarence (Christian Slater) and a prostitute named Alabama (Patricia Arquette) fall in love. Clarence breaks the news to her pimp and ends up killing him. He grabs a suitcase of cocaine on his way out thinking it is Alabama's clothing. The two hit the road for California hoping to sell the cocaine, but the mob is soon after them.;;Drama,Crime,Romance;;Tony Scott;;1993;;Christian Slater,Patricia Arquette,Dennis Hopper,Val Kilmer,Gary Oldman,Brad Pitt,Christopher Walken,Bronson Pinchot,Michael Rapaport,Saul Rubinek,Chris Penn,Tom Sizemore,Samuel L. Jackson,Conchata Ferrell,James Gandolfini,Anna Thomson,Victor Argo;;https://www.rottentomatoes.com/m/true_romance
Dave;;72;;95;;PG-13;;Shifty White House chief of staff Bob Alexander (Frank Langella) hatches a scheme to use a double for the president (Kevin Kline) at a public photo opportunity. Small business owner Dave Kovic (Kline) fits the bill, but after the president suffers a debilitating stroke, opportunist Alexander arranges for Dave to step in full time without even informing the First Lady (Sigourney Weaver). It doesn't take long before the press, the nation and the president's wife realize something is different.;;Comedy;;Ivan Reitman;;1993;;Kevin Kline,Sigourney Weaver,Frank Langella,Ben Kingsley;;https://www.rottentomatoes.com/m/dave
Dead Alive;;87;;88;;R;;Overprotective mother Vera Cosgrove (Elizabeth Moody), spying on her grown son, Lionel (Timothy Balme), as he visits the zoo with the lovely Paquita (Diana Peñalver), is accidentally bitten by the fearsome Sumatran rat-monkey. When the bite turns his beloved mother into a zombie, Lionel tries to keep her locked safely in the basement, but her repeated escapes turn most of the neighbors into the walking dead, who then crash a high-society party thrown by Lionel's boorish Uncle Les (Ian Watkin).;;Comedy,Horror;;Peter Jackson;;1993;;Timothy Balme,Diana Peñalver,Elizabeth Moody,Ian Watkin,Brenda Kendall,Stuart Devenie,Jed Brophy,Elizabeth Brimilcombe,Murray Keane,Glenis Levestam,Lewis Rowe,Elizabeth Mulfaxe,Davina Whitehouse;;https://www.rottentomatoes.com/m/dead_alive
Grumpy Old Men;;74;;63;;PG-13;;John Gustafson (Jack Lemmon) and Max Goldman (Walter Matthau) are two curmudgeonly neighbors who have been at each other's throats for years. The rivalry of the former friends intensifies when Ariel (Ann-Margret) comes along and provides a love interest for both of them. When Max finds out that John is experiencing family troubles and financial ruin, however, he steps in to help. Their bond is further cemented when John has a health scare and Max makes the ultimate sacrifice for his friend.;;Comedy;;Donald Petrie;;1993;;Jack Lemmon,Walter Matthau,Ann-Margret,Daryl Hannah,Buck Henry,Burgess Meredith,Kevin Pollak,Ossie Davis,Christopher McDonald,Joe Howard;;https://www.rottentomatoes.com/m/grumpy_old_men
The Ballad of Little Jo;;64;;76;;R;;After becoming pregnant outside marriage, Josephine (Suzy Amis) is thrown out by her embarrassed upper-class family. With no money, she gives up the baby and travels west, where she constantly fears for her safety against predatory men. Josephine begins to masquerade as a man named Jo, and eventually settles down in a small town where she is employed as a sheepherder for Frank Badger (Bo Hopkins). Jo hides the truth until worker Tinman Wong (David Chung) is forced to move in with her.;;Drama,History;;Maggie Greenwald;;1993;;Suzy Amis,Bo Hopkins,Ian McKellen,David Chung,Carrie Snodgress,Rene Auberjonois,Heather Graham;;https://www.rottentomatoes.com/m/ballad_of_little_jo
Naked;;92;;88;;NC;;An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.;;Drama,Comedy;;Mike Leigh;;1993;;David Thewlis,Lesley Sharp,Katrin Cartlidge,Greg Cruttwell,Claire Skinner,Peter Wight,Ewen Bremner,Susan Vidler,Deborah MacLaren,Gina McKee;;https://www.rottentomatoes.com/m/1048185-naked
El Mariachi;;76;;91;;R;;El Mariachi (Carlos Gallardo) is a traveling guitar player with the modest desire to play music for a living. Looking for a job, he stops at a bar in a tiny town, where his simple, peaceful lifestyle is interrupted. Local hit men, expecting enemy assassin Azul (Reinol Martinez) to invade their town, believe that the visiting musician is the professional killer they are looking for. Unwittingly embroiled in vicious mob warfare, El Mariachi must shoot his way out of town if he is to survive.;;Action;;Robert Rodriguez;;1993;;Carlos Gallardo,Consuelo Gómez,Reinol Martinez,Peter Marquardt,Ramiro Gómez,Jesús López,Luis Baró,Oscar Fabila,Jaime De Hoyos;;https://www.rottentomatoes.com/m/el_mariachi
Wes Craven's New Nightmare;;66;;80;;R;;Reality and fantasy meet in unsettling ways in this installment of the long-running horror series, which finds director Wes Craven and actors Heather Langenkamp and Robert Englund all portraying themselves. As Heather (Heather Langenkamp) considers making another film with Craven, her son, Dylan (Miko Hughes), falls under the spell of the iconic disfigured villain Freddy Krueger (Robert Englund). Eventually, Langenkamp must confront Freddy's demonic spirit to save the soul of Dylan.;;Horror;;Wes Craven;;1994;;Robert Englund,Heather Langenkamp,Miko Hughes,David Newsom,Tracy Middendorf,Fran Bennett,John Saxon,Wes Craven,Robert Shaye,Sara Risher,Marianne Maddalena;;https://www.rottentomatoes.com/m/wes_cravens_new_nightmare
